elevation,aspect,slope,horz dist water,vert dist water,horz dist road,hillshade 9am,hillshade noon,hillshade 3pm,horz dist fire,wilderness area,cover
3244,179,12,351,11,2142,225,247,153,1209,1,2
2899,288,16,60,18,2541,174,237,203,127,0,2
3022,65,14,150,17,4530,232,211,109,942,1,2
3192,124,3,0,0,942,225,237,146,1410,1,1
3132,244,10,30,2,2490,200,248,186,458,0,2
3128,125,15,285,39,150,244,228,110,3824,0,2
2571,166,7,108,23,1020,226,243,150,342,1,2
3157,40,21,503,231,1965,216,190,100,2681,0,1
2834,125,10,162,35,1194,236,233,127,3135,0,2
2911,351,17,218,41,1834,188,210,158,2821,0,2
2607,31,14,30,6,1333,216,209,127,883,0,1
3097,48,14,67,14,5313,224,209,116,2963,1,1
3002,108,5,376,70,4702,228,234,141,1679,1,2
2628,38,13,60,-2,768,219,212,125,1722,1,2
2870,212,24,175,61,1323,191,254,188,2713,0,2
2638,285,32,85,22,1101,117,221,235,900,0,2
2890,103,8,60,7,5408,234,230,127,4163,1,2
2972,241,8,466,-16,1304,204,247,181,1862,1,2
3272,307,14,210,51,2064,180,231,190,2005,0,2
3148,27,11,446,40,2873,215,217,137,2704,0,1
2816,350,14,175,46,1868,193,215,160,2892,1,2
3197,358,5,150,14,5410,211,230,156,2430,1,1
3050,4,22,330,191,700,185,192,138,3061,0,2
3112,67,9,60,0,720,229,222,125,1950,1,1
2527,45,10,335,14,258,223,219,130,2778,1,2
2959,158,9,309,42,5317,231,242,143,2331,1,2
2613,341,15,531,72,680,187,216,167,2663,1,2
3003,57,15,671,108,1198,229,208,109,1861,0,1
2840,102,10,390,52,3302,238,226,119,6431,1,2
3222,288,2,42,1,5729,213,239,164,782,1,1
2700,280,9,150,33,1177,194,241,187,1774,1,2
3175,63,7,469,59,1994,227,225,132,2981,0,1
3155,239,32,90,22,2848,146,247,224,1189,0,1
3072,34,21,404,154,2361,211,188,104,2233,0,1
2849,23,15,402,115,153,210,206,129,984,0,2
3119,23,9,0,0,2324,215,221,142,1909,1,1
3056,194,22,150,21,3350,210,252,165,1236,0,2
3233,321,9,540,49,579,197,231,174,999,0,1
3198,16,4,134,-15,2618,216,231,152,2461,1,1
3203,80,7,30,0,2750,229,228,133,2713,1,1
3271,117,13,295,37,1552,241,228,114,2069,0,1
2965,160,12,30,6,4134,232,242,140,2123,1,2
3094,36,8,150,13,1507,220,222,138,3005,0,1
3190,81,5,210,29,1082,226,231,140,2067,0,1
2913,75,7,351,0,4651,228,228,133,4184,1,2
3079,340,20,418,10,927,175,207,169,3220,0,2
3069,333,11,283,12,3270,196,226,170,1209,0,2
3181,170,7,201,2,3479,225,243,152,497,0,2
2947,17,13,525,82,2781,208,212,139,1829,1,2
3341,349,14,451,14,5049,193,215,161,3091,0,1
2900,75,11,636,166,395,233,220,117,1199,0,2
2985,101,16,182,36,4344,245,217,97,5222,1,2
2711,171,23,277,127,1774,229,243,133,1316,0,2
2758,75,11,175,8,1590,234,219,116,1956,1,2
2927,211,13,671,127,2520,209,252,177,1637,0,2
2973,159,10,85,3,1690,231,242,142,3619,1,1
3142,48,13,488,177,4799,224,211,118,2465,1,1
2952,357,5,127,26,4434,213,231,157,5592,1,2
2961,195,13,201,58,1237,217,250,165,540,0,2
3112,53,7,216,19,5229,224,225,135,949,1,2
2590,63,25,339,164,902,232,181,66,940,0,2
2950,70,15,376,126,741,235,210,103,1034,0,1
3111,82,8,295,62,3471,232,225,126,911,1,1
2609,46,27,175,101,953,216,169,72,1465,0,2
3195,45,8,30,5,1234,222,223,136,1477,1,1
3012,75,15,60,19,234,237,210,100,1570,0,2
3008,54,14,85,10,4476,228,208,111,2687,1,2
3144,107,15,30,-5,4082,244,221,102,3182,0,1
3134,239,3,256,18,1889,214,241,165,2616,0,2
3446,88,34,765,161,2058,247,163,16,1716,1,1
2980,225,15,277,87,5212,198,253,189,1055,1,2
2962,289,21,480,152,2018,158,233,213,1064,0,1
3074,55,15,175,28,4826,228,207,109,591,1,2
3010,30,16,446,92,4707,213,203,122,1802,1,2
2738,16,8,390,67,2405,214,224,147,2032,0,2
2982,24,8,60,3,2730,216,224,144,1666,1,2
3082,45,5,67,7,3878,222,228,142,1106,1,1
3145,332,5,90,10,771,209,234,163,1154,0,1
3062,36,21,384,144,2388,213,188,101,2203,0,1
3062,37,12,301,74,2244,219,214,128,2689,0,1
2949,234,14,420,49,5503,195,252,193,4562,1,2
3260,182,13,840,46,564,224,248,155,2751,0,2
3035,288,16,124,18,277,173,237,203,1698,0,2
2857,67,6,30,2,2854,227,228,135,2232,1,1
3289,47,12,725,89,3755,224,214,123,3872,1,1
3023,279,5,390,-11,2736,207,240,172,1583,0,1
2900,32,15,95,10,4782,216,207,124,1480,1,2
3037,7,12,190,36,2858,205,215,147,6066,1,1
2702,332,7,108,14,1500,204,231,167,690,1,2
3332,343,22,457,129,2215,169,199,166,981,0,1
3189,5,21,384,48,2311,188,194,139,1345,0,2
2711,245,30,153,62,1746,145,246,228,1312,0,2
3141,166,11,180,2,1205,229,244,145,2248,1,1
2765,174,2,582,40,1328,220,240,156,931,1,2
3041,74,10,0,0,1233,233,220,119,1560,0,1
2700,69,15,170,21,3660,235,209,101,2310,0,2
3041,169,4,815,7,6145,222,241,154,3531,1,2
3045,3,5,212,29,3309,213,230,155,1657,1,2
3146,315,9,134,10,3246,196,233,176,4986,1,1
2975,26,16,95,13,4652,211,203,124,2482,1,1
2838,81,9,242,22,3027,233,224,123,2644,1,2
2894,4,19,95,42,5496,192,201,143,741,1,2
3274,277,26,331,57,525,142,235,227,942,0,1
2893,351,14,258,10,767,195,216,159,1477,0,2
3358,349,16,511,20,5042,188,211,160,3092,0,1
3411,202,8,323,16,2847,217,247,165,1940,0,1
2965,152,8,95,13,4687,230,240,142,5617,1,2
2786,324,2,234,29,3121,214,236,160,5137,1,2
2795,316,15,67,4,3753,179,226,187,5550,1,2
3086,317,28,696,45,1167,137,204,201,924,0,2
3215,292,30,360,109,323,124,219,228,819,0,1
2638,356,12,30,8,1253,201,219,155,6299,1,2
3024,129,17,552,-31,1006,245,228,106,1369,1,2
2970,18,26,323,69,2063,190,176,111,1879,0,2
3027,97,21,212,59,3881,249,205,74,2381,1,2
2785,165,11,60,2,3475,230,244,143,3089,1,1
3001,340,6,234,46,2182,207,231,163,642,1,2
2950,28,10,30,0,2114,216,217,136,2658,0,2
2975,225,10,524,79,5958,206,250,180,6445,1,1
3457,205,23,153,82,3208,199,253,179,1732,1,1
3200,38,10,212,-11,424,220,217,131,2222,1,1
2926,220,12,309,30,5447,205,252,181,5450,1,2
2572,88,8,268,46,797,232,227,128,3561,1,2
3307,61,15,272,100,2108,231,208,106,1998,0,1
3230,66,27,323,74,1616,234,176,56,2579,0,1
2937,90,11,390,73,3197,237,222,114,2336,1,2
3161,338,8,90,8,1343,204,229,165,277,0,1
2975,321,13,42,9,3721,186,227,180,2471,1,1
2901,32,17,365,102,1282,214,200,117,2802,0,2
2973,117,8,0,0,4837,235,232,129,3296,1,1
2824,58,16,60,19,3420,230,204,102,2685,1,1
3122,69,8,285,36,3596,229,224,128,1120,1,1
2985,111,21,108,17,805,250,213,80,2704,0,1
3168,156,6,313,59,2911,228,241,147,3358,1,1
2959,180,25,67,7,780,220,246,144,1584,0,2
3390,232,14,420,98,2831,197,252,191,1243,0,1
2693,167,3,90,7,1050,222,240,154,1987,1,2
2991,247,8,313,105,6144,203,246,181,5079,1,2
2980,50,13,0,0,1110,225,212,119,2120,0,1
2723,198,10,124,11,972,217,249,165,1974,1,1
3000,328,4,324,22,2936,209,234,164,700,0,1
3096,81,16,153,55,870,240,209,95,1613,0,1
2968,334,21,268,61,3564,168,208,176,1528,1,2
2979,49,10,350,10,2308,224,218,127,2471,0,2
3541,318,28,258,129,3181,134,201,200,1481,1,1
2980,25,7,60,3,2700,217,225,145,1660,1,2
2948,5,11,95,16,3046,205,218,149,1131,0,2
2845,338,16,30,0,1677,184,216,170,2568,0,2
3173,101,24,295,74,1431,251,199,61,2330,1,1
2777,135,9,124,15,661,234,237,134,2656,0,2
2913,276,7,330,11,5507,201,242,179,5683,1,1
3143,42,7,518,62,1504,222,224,137,2758,0,1
3003,14,19,228,-37,1789,199,198,131,1549,0,2
2603,15,12,319,5,1746,209,215,142,2039,0,2
2899,232,15,170,50,3247,194,252,193,1911,0,2
3146,207,20,150,27,5411,202,254,179,1116,1,1
3293,119,23,216,34,2296,252,213,76,1913,0,1
2747,225,24,270,52,1374,179,254,202,1312,0,2
2842,72,3,268,-12,1806,223,233,146,2118,1,2
2980,308,11,175,-45,664,190,233,184,1041,0,1
3231,286,28,450,88,1879,130,225,229,3318,1,1
3170,90,29,150,45,1489,249,181,40,2526,1,1
2815,103,8,201,14,1269,233,230,130,1940,0,2
2810,24,5,0,0,2577,217,230,149,1852,1,2
2763,65,5,532,29,1376,225,230,140,983,1,2
3035,204,14,390,-31,1449,211,252,173,1132,1,2
3209,48,7,134,6,1753,223,224,136,1448,0,1
3149,243,9,618,112,1900,203,247,182,774,0,2
3052,25,23,404,15,2467,201,184,110,2830,0,2
2804,332,15,175,23,2289,184,220,175,1020,0,2
2857,232,16,192,67,1460,193,253,195,1994,0,2
3151,5,28,335,109,859,173,174,128,1842,1,1
3139,133,20,242,40,150,248,226,96,4174,0,2
2877,75,19,0,0,242,240,200,83,474,1,1
3232,53,5,270,19,6186,223,229,142,845,1,1
2940,107,15,212,57,2184,244,221,103,1698,0,2
3096,51,6,360,95,1959,223,227,139,2828,0,1
2974,3,9,95,8,3730,207,222,152,1611,1,2
3018,6,17,882,141,900,197,205,142,1359,0,1
2966,350,11,30,6,3590,200,221,160,2497,1,2
2709,353,8,228,22,1725,207,227,158,3632,1,2
2868,356,7,390,46,2322,209,228,157,2591,1,2
3196,108,12,0,0,1546,240,226,115,2556,1,1
2742,54,15,631,142,1503,227,206,108,2658,1,2
2938,58,13,30,6,2053,229,211,113,2766,0,2
2876,311,23,150,37,3182,151,216,203,2388,1,2
3025,244,15,391,114,5388,189,251,198,819,1,2
2987,321,7,108,-3,4052,203,234,170,607,1,1
3000,269,22,418,233,2630,156,241,221,900,0,2
3365,99,8,192,32,983,233,229,128,3886,0,2
2915,53,28,192,48,1681,222,168,61,2694,0,1
3026,45,4,319,95,2563,221,231,147,1262,0,2
2718,97,8,60,0,1173,234,228,127,616,0,2
3090,28,18,780,30,1532,209,197,118,2201,0,1
3100,72,9,268,51,3393,231,223,125,875,1,1
3088,291,12,417,48,5052,185,238,193,601,1,2
3115,90,12,319,44,600,239,220,110,541,0,1
3054,329,12,30,5,4724,190,225,174,2193,1,2
3284,311,25,360,70,674,144,213,205,1120,0,1
3226,315,6,30,6,3690,203,235,171,1645,1,1
3162,149,4,42,-2,3476,225,239,149,4708,1,1
3280,336,13,636,215,3109,190,222,170,3389,0,2
3224,164,18,323,69,1411,233,243,133,1670,0,1
3267,34,10,376,58,5262,219,218,134,309,1,1
3291,254,15,67,36,6078,185,248,201,362,1,1
2976,284,7,60,6,301,200,240,179,150,0,1
3247,123,13,595,39,3048,242,230,114,3078,0,2
2952,347,14,283,-23,1332,193,217,162,481,0,2
2975,46,13,60,3,2324,224,211,119,882,1,2
2941,318,11,0,0,1706,191,230,179,1325,1,1
3085,357,4,42,0,5008,213,232,157,722,1,1
2839,59,8,228,40,1254,227,223,130,2232,0,2
3337,119,19,390,32,1146,249,220,92,2787,1,1
2884,49,5,503,89,2737,222,228,141,3359,1,2
3203,4,10,150,17,1489,207,220,151,2363,1,1
2814,56,5,417,36,3156,224,228,140,6531,1,2
2922,47,11,30,2,2205,224,215,124,2016,0,1
2965,123,16,443,45,335,245,226,105,600,0,1
2878,216,15,420,78,2397,204,253,182,1947,0,2
3051,117,13,108,27,741,242,227,112,365,0,2
3014,53,17,402,98,4660,227,201,102,3734,1,1
3141,184,22,1080,110,3198,219,249,152,2350,0,2
3145,281,4,741,77,1842,209,240,169,2706,0,1
3198,56,3,443,15,5420,222,232,146,2255,1,1
2961,296,30,150,92,624,125,216,224,1604,0,2
2991,62,9,216,3,1006,228,221,125,1587,0,1
3009,315,4,175,27,2680,209,236,166,741,0,1
3361,70,16,295,61,2401,235,208,100,2060,0,1
2611,346,9,242,60,866,203,227,162,631,1,2
2925,20,26,85,66,362,191,174,109,2917,0,2
3034,337,20,330,175,875,173,209,172,3266,0,2
2878,315,9,150,17,3122,197,233,176,3909,1,2
2674,19,17,342,105,658,205,202,129,1924,1,2
3031,3,9,150,45,134,209,224,153,674,1,1
2965,278,16,258,42,4731,173,241,206,2021,1,2
3127,127,14,306,15,2897,243,230,113,1036,0,1
2978,247,4,488,65,5438,212,242,168,4168,1,2
2821,101,1,85,10,2422,221,237,152,2656,1,2
3182,74,9,510,52,4524,231,223,125,2220,1,2
3021,121,18,134,36,3778,248,222,94,2479,1,2
3310,207,6,569,83,3967,216,246,166,2221,1,1
3133,97,6,247,3,636,230,231,135,2393,0,1
3163,102,8,362,47,2140,234,230,128,2960,0,1
3286,286,17,124,20,3516,170,237,206,1749,0,1
3103,338,15,30,11,437,187,218,170,819,0,1
2591,37,11,268,38,824,219,215,129,5368,1,2
3251,65,26,162,0,2147,234,178,59,4510,0,1
3040,126,10,60,-4,2714,237,233,126,532,1,2
3170,302,15,511,128,3230,178,232,194,1291,0,1
3214,2,6,190,30,67,212,229,154,1785,0,1
3106,198,8,0,0,1579,218,247,164,2274,0,1
2835,323,10,60,2,2758,195,230,174,2471,1,1
3346,224,30,150,91,3448,168,251,206,371,1,1
3024,85,8,212,23,3796,232,226,126,2501,1,2
3122,113,14,108,19,2226,244,224,107,2054,1,1
2956,295,7,255,25,3853,201,238,177,768,1,2
2924,112,9,300,69,618,235,231,127,1022,0,2
2560,105,23,30,6,1573,252,205,68,666,0,2
2560,349,16,67,18,810,188,211,160,390,1,2
3277,118,21,313,67,300,250,216,83,509,0,2
2878,333,16,832,148,175,183,218,174,1406,0,2
3018,62,15,124,-5,4380,231,209,106,2542,1,2
3081,111,3,218,31,4689,225,236,145,787,1,2
2693,355,18,127,42,277,189,206,153,702,1,2
3037,94,10,256,3,6560,236,225,119,3468,1,2
3027,181,16,60,7,3042,224,248,152,1463,0,2
2644,43,11,175,-3,313,222,217,128,1611,1,2
2982,185,9,240,30,4422,222,246,158,5468,1,2
2761,182,14,268,73,1830,224,248,154,1092,1,2
2729,56,3,150,25,2297,222,232,146,5431,1,2
2849,327,16,150,35,1550,181,221,179,2704,0,2
3191,31,4,474,78,3525,219,230,148,3428,1,1
3172,58,9,390,30,3023,227,221,128,4877,1,1
3132,62,21,443,86,234,233,193,83,1383,1,2
2657,157,14,42,-7,2617,235,241,134,1001,0,2
2975,359,18,192,23,242,191,204,149,532,0,2
2617,14,13,342,203,351,207,213,141,942,0,2
2641,108,25,210,114,930,253,202,61,942,0,2
2613,57,8,0,0,1958,226,223,132,4657,1,2
3228,271,12,323,89,4763,188,244,195,3333,1,1
2587,90,14,426,-24,532,241,216,101,914,1,2
2999,80,7,85,3,1075,230,228,131,1325,0,1
3014,173,13,360,35,1624,228,246,148,1222,1,2
2901,72,29,108,-14,488,238,171,44,518,1,1
3153,172,25,150,62,3590,227,242,132,684,0,2
3282,23,19,420,31,828,205,196,122,2499,1,1
3108,351,6,30,3,2262,209,229,159,1892,1,1
3077,97,21,319,66,3191,249,205,74,1919,0,2
2763,133,32,85,7,2814,250,205,55,1589,0,2
2723,72,15,430,53,1302,236,210,102,1593,1,2
2845,94,16,240,66,721,244,214,95,942,1,2
2949,39,7,218,4,4597,221,225,140,5913,1,2
2975,20,18,85,13,3824,205,199,126,5009,1,2
2901,18,19,162,50,1320,201,197,127,2130,0,2
2862,35,11,531,67,1991,219,215,130,1222,0,2
2941,186,5,537,89,3241,221,243,158,3609,1,2
2727,232,29,170,109,379,161,251,214,1585,0,2
2718,338,7,85,21,2029,205,230,164,6353,1,2
2594,330,15,170,43,849,183,220,176,541,1,2
2942,73,12,258,10,4572,234,217,113,3952,1,1
3042,281,23,390,131,5671,150,235,221,1177,1,2
3287,280,13,573,122,4230,183,241,198,2411,0,1
2669,28,15,201,38,1517,213,207,127,1465,1,2
2901,25,19,361,88,708,207,195,118,878,0,1
3130,191,18,0,0,2240,217,251,162,3443,1,1
3271,157,19,430,69,2721,237,239,124,1146,0,2
3034,61,12,313,113,2934,230,215,117,2241,0,1
3125,127,16,216,23,108,245,228,108,4310,0,2
3020,324,13,120,9,2881,188,226,178,2324,0,1
3054,85,3,42,0,3368,223,234,147,663,1,1
3100,15,26,335,74,930,187,178,118,1376,0,1
3285,146,12,366,73,1500,237,238,130,2008,0,1
2939,59,27,42,16,2665,229,175,62,2155,0,1
2936,270,11,124,20,5151,192,244,192,1661,1,2
3388,120,13,324,55,1099,242,229,114,3918,0,1
3008,15,3,313,42,4103,217,233,154,1291,1,2
2932,122,11,636,55,4546,238,232,123,5360,1,2
3114,18,10,270,45,4272,212,219,143,2134,1,2
3159,125,11,531,46,3415,239,232,122,3360,1,1
2736,145,11,60,3,484,236,238,131,2408,1,1
3032,215,27,175,32,1892,182,253,193,1436,0,1
2954,208,28,330,17,3439,188,252,184,1298,0,2
2782,166,9,335,21,1830,228,244,148,2108,0,2
3043,129,23,90,-1,633,251,218,82,1793,1,1
3216,136,27,240,59,4066,250,216,75,2979,0,1
2899,221,5,268,103,1239,214,245,168,2764,0,2
2881,108,29,150,44,1252,254,192,43,1528,0,1
2981,43,11,150,-20,633,222,217,128,2154,1,2
3016,339,3,541,101,2665,212,234,160,1690,0,2
2684,233,39,108,62,1513,128,240,224,1248,0,2
2969,129,3,150,23,1944,225,237,148,931,1,2
2598,14,15,212,20,1068,205,209,138,2461,0,2
3178,45,10,242,36,3100,223,219,130,4952,1,1
3322,212,9,180,11,1128,213,249,172,1597,0,1
2861,213,37,660,316,1110,161,244,192,1712,0,2
3260,288,18,382,66,4102,168,236,206,1637,0,1
3084,31,21,531,100,2250,209,189,107,2469,0,1
2924,19,11,618,158,2400,212,217,141,607,0,2
3465,193,17,845,72,3356,216,251,164,384,0,1
3146,161,13,90,13,1087,233,243,139,1691,0,1
2959,32,10,162,23,5115,218,218,134,2951,1,1
2740,107,18,228,41,2160,248,216,89,488,0,2
3015,342,8,285,-4,4199,203,228,164,1283,1,2
2503,45,21,90,36,577,220,189,94,793,0,2
2738,265,22,255,108,1114,160,244,219,972,0,2
3316,212,21,541,140,3314,196,254,186,2864,1,1
3014,73,24,67,10,2037,240,188,66,3555,1,1
2889,204,28,277,-35,3264,192,251,178,1449,0,2
2966,207,15,134,15,1340,210,252,175,1142,0,2
2748,37,16,180,13,1443,218,203,117,551,0,2
3181,273,5,153,5,4986,208,241,172,2472,1,1
2882,133,18,108,27,2848,246,228,103,2247,1,2
2862,299,15,180,18,2166,178,233,195,1233,0,2
3230,182,24,150,24,1950,220,247,147,1577,0,1
3070,13,4,162,4,3531,215,231,152,1510,1,2
2968,0,7,150,23,4686,210,228,155,5845,1,2
2835,21,18,42,6,2565,206,200,127,2671,1,2
3110,149,11,256,2,390,235,239,134,1888,1,1
2977,75,8,255,18,3606,230,225,127,1015,1,2
2952,242,11,424,56,5904,198,249,189,6244,1,2
3311,109,18,365,26,1587,248,217,90,2081,1,1
2942,71,12,0,0,2725,233,216,113,1493,0,1
3227,95,19,108,13,1154,246,209,84,1482,1,1
3033,58,10,330,88,2941,228,218,123,1440,0,1
2823,194,15,150,29,3615,217,251,164,3216,1,2
3096,351,14,335,79,1489,195,215,158,1061,0,2
2881,202,19,450,124,1406,208,253,174,1566,0,2
2917,278,14,90,16,3681,180,241,201,4842,1,2
3196,274,7,170,-2,90,202,242,179,1426,0,1
3254,211,28,150,23,2271,186,252,187,3760,0,1
3061,277,8,170,29,3090,198,242,183,1116,0,2
3229,311,13,42,9,3245,184,231,186,1423,0,1
3163,318,13,240,16,2479,185,228,183,451,0,1
3291,150,34,324,168,3055,240,216,75,3132,1,1
2946,149,10,360,43,3013,233,240,137,1615,1,2
3598,25,15,765,186,2760,211,206,128,1449,1,1
2965,90,5,553,52,4056,228,231,137,4614,1,2
2983,193,12,85,4,1358,219,249,163,379,0,1
3309,112,11,469,103,379,239,228,118,335,0,2
3145,190,15,1184,201,3072,219,250,161,1717,0,2
2640,17,19,95,30,708,200,196,128,1854,0,2
3141,81,3,212,7,4192,223,234,146,1784,1,2
2995,72,6,569,69,4999,227,228,136,6151,1,2
3125,107,5,150,23,4590,229,234,139,1756,1,1
3135,121,4,268,24,5451,227,236,144,636,1,1
2946,243,4,190,85,540,211,243,170,1782,0,1
3266,148,3,240,33,1992,224,239,151,1358,1,2
2782,60,13,382,3,1736,230,212,113,1601,1,2
3250,98,3,492,-80,685,225,234,145,3296,0,2
3222,122,13,283,67,4066,242,229,115,1337,1,2
2936,27,11,295,53,4353,215,217,137,6413,1,2
3292,42,14,408,89,4308,222,209,119,1889,0,1
3157,205,17,402,82,1943,208,253,175,816,1,1
2588,21,10,430,-23,607,214,219,141,825,1,2
3091,247,18,201,49,2995,181,251,205,1515,0,1
3299,37,18,934,189,1600,216,196,109,2943,0,1
2877,333,14,417,85,4024,188,222,172,5669,1,1
3273,132,14,212,-40,2474,241,232,118,3700,0,1
3205,242,29,85,9,2190,152,248,223,3288,1,1
3183,146,11,67,-6,1872,235,239,134,1570,0,1
3235,182,23,853,-34,4137,219,247,148,1554,0,2
3048,246,17,594,356,2296,184,251,203,1354,0,2
3054,172,2,930,55,5908,220,239,156,3669,1,1
3054,97,18,418,187,6241,246,211,88,3931,1,2
3424,161,15,470,55,2761,234,242,135,1698,0,1
3055,158,13,162,18,1895,234,242,136,1706,0,2
2686,288,10,0,0,1167,192,239,188,2525,1,2
3182,76,15,150,34,5581,237,211,101,2197,1,2
3106,40,16,408,20,4070,220,204,114,3187,1,2
3280,328,6,60,-2,1853,205,233,167,1456,0,1
3167,333,8,60,-10,999,201,229,168,916,0,1
3103,67,8,228,56,2848,228,224,129,5949,1,1
3152,229,5,382,115,2190,213,244,169,1033,0,2
2974,94,11,240,37,4128,238,223,115,1980,1,2
3171,117,10,685,104,2794,237,231,125,2971,0,2
2940,49,21,90,22,480,224,190,92,1682,0,2
2881,143,22,42,15,3136,245,229,101,2818,1,2
3292,60,13,30,-3,1355,230,212,113,3513,0,2
3236,308,13,573,78,4273,184,232,188,837,0,1
2936,25,10,451,21,3717,215,219,140,5824,1,2
3060,37,2,0,0,957,219,234,151,1697,0,1
2734,322,14,85,26,1471,184,226,181,2336,1,2
2976,203,14,60,11,1558,212,252,172,499,0,2
3047,167,21,1101,162,3208,232,243,132,1482,0,2
2870,359,27,60,15,268,170,181,140,124,0,2
2784,276,15,190,65,469,180,242,202,2174,0,2
3072,94,20,175,68,2105,248,205,77,3576,1,1
3016,47,9,335,21,722,224,220,130,771,0,2
2837,14,19,365,140,1008,199,198,132,960,0,2
2900,352,31,190,75,201,152,172,147,977,1,2
2712,308,6,42,3,2531,204,236,171,4679,1,2
3007,359,11,30,6,1057,204,220,154,2297,0,1
2628,204,12,210,-39,2725,213,251,171,1965,0,2
2926,251,10,150,-4,1738,198,247,187,957,0,2
2625,88,14,247,48,1273,240,217,105,1463,0,2
2636,64,11,268,59,1189,230,217,118,1426,0,2
3048,195,11,716,251,2116,218,249,164,1027,0,2
3058,58,13,400,91,860,229,212,114,779,1,1
3199,275,22,743,80,3554,156,239,220,2103,0,1
2908,45,16,162,38,1812,223,203,110,2932,0,2
3203,38,26,30,0,4816,210,173,0,182,1,1
2838,331,29,285,88,1302,138,190,183,1253,0,2
3316,132,11,446,67,1383,238,234,125,2337,0,1
3270,60,10,485,102,3864,228,219,123,2177,1,1
3208,7,14,0,0,4105,202,212,145,3400,1,1
2912,101,5,30,-1,882,228,233,139,2135,1,2
2613,164,10,0,0,3144,229,243,146,2148,0,2
2968,0,11,85,19,4526,204,220,153,5385,1,2
3271,102,15,242,-27,2489,244,219,100,3759,0,1
3002,322,3,247,-19,1318,212,236,162,807,0,2
2752,85,5,85,11,1725,228,231,137,741,1,2
2819,95,3,0,0,2827,224,235,147,4079,1,2
3001,235,8,182,-3,5711,207,247,177,1976,1,1
2878,128,8,306,0,966,233,235,134,2618,0,2
3059,146,21,350,36,2735,243,232,106,1431,0,2
2822,68,7,255,24,840,227,226,133,495,1,2
2731,308,37,256,154,2160,97,190,219,2206,0,2
3384,197,10,582,191,741,218,249,165,811,1,1
3091,290,15,470,63,2970,177,237,199,631,0,1
2818,22,19,330,84,120,205,197,123,860,0,2
2677,153,16,150,38,1873,237,239,127,1399,1,2
3108,151,6,150,27,1536,228,240,145,3013,0,1
3312,325,18,404,89,4328,173,218,183,2005,0,1
3059,46,24,300,37,5006,219,179,82,2601,1,1
3275,3,22,30,20,5890,184,192,140,511,1,1
2796,257,11,30,9,2178,193,247,192,3126,1,1
3044,6,7,60,7,3490,211,226,152,1744,1,2
3278,28,12,95,-4,4308,215,213,133,3577,0,1
3287,103,9,95,1,1931,236,228,122,3026,1,1
3188,151,15,127,13,1666,238,239,126,1616,0,1
3070,184,15,404,36,6531,222,249,156,3072,1,2
2791,15,21,162,47,607,196,191,126,2214,1,2
3165,351,10,268,82,4914,203,224,159,1560,1,1
3108,328,6,242,-3,2442,205,233,167,808,0,1
3268,0,0,0,0,5616,218,238,156,830,1,1
3170,63,13,60,19,1742,231,214,113,2154,0,1
3060,29,8,268,23,6661,217,222,140,2819,1,2
2820,24,16,30,5,3381,210,205,128,5483,1,2
3139,95,18,390,64,4237,245,211,89,3395,1,1
2995,159,15,255,30,5056,235,242,133,5945,1,2
3259,343,9,242,71,1480,202,226,163,2874,1,1
2864,7,27,95,58,120,177,175,126,752,1,2
3089,110,14,212,57,2275,244,223,106,3451,1,1
3089,62,17,85,-10,2698,232,202,95,1952,0,1
2751,88,16,390,122,841,242,211,93,933,0,2
3194,270,14,124,30,1732,184,244,199,2334,0,1
2945,122,16,175,56,3870,245,226,104,2516,1,2
3404,43,9,726,206,1187,222,220,132,907,0,1
2999,131,10,30,-3,2896,237,235,128,1613,0,1
2865,34,11,108,-3,1423,219,217,133,2722,0,2
3384,162,10,849,212,1345,230,243,144,886,0,1
2680,16,10,330,38,360,212,220,145,726,0,2
2720,83,12,30,0,684,237,218,110,2156,0,2
3115,38,14,0,0,4944,219,208,121,1146,1,1
3223,293,15,306,89,1262,176,235,199,2143,1,1
2530,141,6,150,9,524,230,238,142,1087,1,1
3211,314,28,532,135,470,134,205,205,1368,0,1
3166,39,13,120,38,1756,220,211,123,1995,0,2
3218,167,16,30,6,2833,232,244,138,706,1,1
2962,259,7,518,56,5563,203,244,180,2418,1,2
3061,345,8,182,40,2819,204,227,162,690,1,1
2746,36,8,391,30,1597,220,221,137,1968,1,2
2866,17,12,190,24,2401,210,214,140,1082,0,1
3189,106,10,150,10,2349,237,228,122,979,1,1
2737,84,11,376,20,1385,235,222,117,2308,1,2
2648,215,18,256,50,2280,200,254,185,1890,0,2
2888,17,22,240,75,2778,196,188,121,1940,1,2
2796,307,24,242,77,2571,148,218,207,120,0,2
2941,324,2,371,10,2026,214,236,160,1048,0,2
3074,231,13,408,169,1947,199,252,188,2052,0,2
2894,59,12,485,143,1358,229,215,117,1533,0,2
2868,313,12,42,11,2769,187,230,183,1956,0,1
3043,7,14,0,0,2065,201,211,145,3325,1,1
3191,146,18,391,89,277,242,235,115,4401,0,2
2936,335,13,350,23,5334,191,223,171,2147,1,2
